62 (3060) 
7 (3076) 
52 (3185) 
5 (2971) 
42 (2714) 
3 (2839) 
64 (2631) 
66 (3021) 
60 (3149) 
40 (3170) 
25 (2860) 
46 (2556) 
36 (3099) 
58 (3195) 
48 (3013) 
44 (2612) 
29 (3181) 
34 (3040) 
56 (3021) 
9 (2874) 
5 7 48 58 60 29 (2647) 
66 40 34 52 58 60 (2855) 
3 36 52 56 58 29 (2607) 
36 7 48 52 60 62 (2696) 
66 40 58 60 29 62 (2869) 
34 7 40 52 56 60 (2718) 
66 36 5 40 52 60 (2704) 
66 5 34 48 52 29 (2592) 
5 40 48 52 56 60 (2569) 
36 7 40 25 60 29 (2618) 
34 5 48 52 60 29 (2668) 
34 3 40 52 58 29 (2676) 
7 40 9 60 29 62 (2582) 
36 40 9 60 29 62 (2596) 
3 7 40 52 60 29 (2697) 
7 52 25 58 60 29 (2698) 
3 7 40 52 58 60 (2697) 
66 40 52 25 58 29 (2672) 
34 36 40 52 56 60 (2715) 
66 7 34 48 52 60 (2620) 
66 34 52 56 58 62 (2639) 
5 7 48 52 58 29 (2661) 
34 36 48 52 58 62 (2695) 
36 7 56 58 60 62 (2680) 
66 36 34 52 60 29 (2776) 
66 36 5 7 52 58 (2614) 
66 36 7 52 56 60 (2647) 
3 36 40 52 58 29 (2711) 
66 36 34 52 56 29 (2624) 
3 7 48 52 60 29 (2567) 
34 7 40 9 60 29 (2587) 
36 5 52 56 58 60 (2653) 
34 36 7 52 56 29 (2686) 
34 7 40 58 60 29 (2860) 
34 36 40 52 56 58 (2758) 
66 40 34 48 52 58 (2707) 
66 36 7 56 58 29 (2647) 
66 36 5 40 48 52 (2627) 
66 7 34 52 56 60 (2632) 
66 36 7 52 58 62 (2669) 
40 9 56 58 60 62 (2606) 
66 3 7 52 58 60 (2621) 
34 7 56 58 29 62 (2695) 
34 5 48 52 60 62 (2562) 
7 48 52 58 29 62 (2739) 
66 36 48 52 56 62 (2576) 
34 3 40 52 58 62 (2581) 
34 36 7 52 58 60 (2778) 
7 40 9 58 29 62 (2619) 
34 7 56 58 60 29 (2742) 
66 40 52 25 58 62 (2575) 
34 40 42 58 60 29 (2559) 
34 7 40 52 58 62 (2782) 
5 40 48 52 58 62 (2652) 
5 7 40 52 56 60 (2640) 
66 36 5 48 52 60 (2647) 
36 56 58 60 29 62 (2767) 
3 36 40 52 58 62 (2607) 
7 40 48 52 29 62 (2724) 
36 52 56 60 29 62 (2762) 
66 36 7 34 58 60 (2679) 
34 5 52 25 58 29 (2557) 
34 36 7 52 56 62 (2595) 
34 7 40 58 60 62 (2747) 
7 40 9 56 60 29 (2592) 
5 40 48 60 29 62 (2632) 
34 36 48 52 56 60 (2645) 
5 40 48 52 60 62 (2626) 
5 52 58 60 29 62 (2797) 
36 40 48 25 58 29 (2691) 
5 48 52 56 58 60 (2587) 
34 40 48 52 56 58 (2672) 
66 7 40 48 29 62 (2610) 
7 9 58 60 29 62 (2594) 
34 40 9 52 58 29 (2722) 
66 5 34 52 56 60 (2595) 
34 5 7 52 56 60 (2596) 
66 5 58 60 29 62 (2721) 
36 5 40 48 60 29 (2710) 
66 5 40 56 60 29 (2641) 
34 36 7 52 60 29 (2777) 
66 36 5 7 40 52 (2595) 
66 5 7 56 58 60 (2572) 
34 5 40 9 60 29 (2567) 
34 7 56 58 60 62 (2653) 
66 36 34 60 29 62 (2665) 
66 5 40 52 56 60 (2640) 
34 36 5 40 52 58 (2763) 
66 36 48 52 58 60 (2835) 
66 5 48 60 29 62 (2573) 
36 5 56 60 29 62 (2574) 
34 40 9 52 56 60 (2575) 
36 7 40 48 25 60 (2570) 
66 5 40 56 58 29 (2640) 
34 5 7 40 48 29 (2579) 
66 5 40 34 52 60 (2726) 
66 36 48 25 58 29 (2593) 
34 5 7 52 58 29 (2771) 
34 36 5 40 48 52 (2652) 
34 36 5 7 58 60 (2640) 
66 7 34 48 52 58 (2619) 
36 40 48 25 60 29 (2675) 
36 40 48 52 25 62 (2583) 
5 40 48 56 58 60 (2573) 
66 36 40 48 25 58 (2577) 
66 5 7 34 58 29 (2645) 
34 3 40 52 56 29 (2561) 
34 7 48 58 60 62 (2596) 
36 9 48 52 58 29 (2648) 
36 5 40 56 29 62 (2606) 
34 40 56 58 29 62 (2775) 
66 36 5 40 52 29 (2700) 
5 56 58 60 29 62 (2671) 
66 36 40 48 56 58 (2648) 
34 5 7 40 60 29 (2718) 
66 5 52 56 60 29 (2655) 
48 25 58 60 29 62 (2598) 
66 40 48 56 29 62 (2585) 
66 36 40 9 52 29 (2585) 
66 36 34 56 58 29 (2628) 
3 40 56 58 29 62 (2613) 
66 36 5 60 29 62 (2624) 
5 40 56 58 60 62 (2664) 
34 36 7 48 58 62 (2594) 
7 40 58 60 29 62 (2874) 
34 36 5 40 56 60 (2576) 
36 48 58 60 29 62 (2812) 
66 36 40 52 25 60 (2615) 
34 36 5 7 58 29 (2683) 
66 5 40 60 29 62 (2708) 
40 48 52 56 58 60 (2781) 
3 5 40 58 60 29 (2585) 
36 5 52 60 29 62 (2700) 
66 36 48 52 25 58 (2591) 
36 7 48 56 58 62 (2612) 
56 25 58 60 29 62 (2570) 
34 40 48 52 60 29 (2797) 
34 36 48 58 29 62 (2700) 
36 48 52 25 60 29 (2690) 
34 36 7 40 48 62 (2582) 
36 40 25 58 29 62 (2645) 
66 5 7 34 60 29 (2646) 
66 9 48 58 60 29 (2562) 
66 5 7 40 58 29 (2700) 
66 48 56 60 29 62 (2599) 
36 7 48 58 60 62 (2707) 
66 5 40 52 29 62 (2697) 
36 5 7 48 58 29 (2646) 
36 40 48 60 29 62 (2797) 
66 36 40 58 60 62 (2780) 
34 36 48 52 60 62 (2671) 
66 5 40 34 60 62 (2636) 
66 3 40 52 58 62 (2567) 
34 36 7 58 60 62 (2662) 
66 5 56 58 60 62 (2588) 
3 5 40 52 58 29 (2609) 
34 36 48 56 60 29 (2646) 
34 40 9 52 60 29 (2686) 
3 36 40 56 58 29 (2586) 
66 7 40 34 58 60 (2755) 
9 52 56 58 60 29 (2701) 
40 56 58 60 29 62 (2850) 
36 5 7 52 58 60 (2705) 
66 5 7 56 58 29 (2570) 
66 34 48 56 58 29 (2577) 
66 5 52 56 29 62 (2579) 
36 52 25 60 29 62 (2623) 
66 5 7 40 34 29 (2628) 
3 52 56 58 29 62 (2623) 
34 36 7 48 60 62 (2570) 
40 52 56 25 29 62 (2579) 
66 36 5 48 58 29 (2653) 
66 36 40 56 29 62 (2636) 
66 7 40 34 58 29 (2753) 
66 7 40 34 48 60 (2608) 
36 40 9 48 52 58 (2634) 
66 40 48 52 58 60 (2837) 
34 48 52 56 58 29 (2691) 
36 40 52 56 58 60 (2847) 
34 36 7 40 48 29 (2696) 
34 36 7 40 60 29 (2764) 
66 7 34 56 58 60 (2636) 
34 7 52 25 58 60 (2566) 
66 36 7 40 34 58 (2658) 
3 7 56 58 60 29 (2596) 
5 48 52 58 29 62 (2658) 
5 48 52 58 60 29 (2744) 
34 7 40 48 52 60 (2691) 
34 7 52 58 60 29 (2873) 
66 36 40 58 60 29 (2891) 
66 9 34 58 60 29 (2607) 
66 9 34 52 60 29 (2600) 
7 40 9 52 29 62 (2611) 
36 40 52 25 29 62 (2635) 
66 36 5 7 52 29 (2613) 
66 3 36 52 58 29 (2601) 
34 40 52 56 58 60 (2811) 
66 36 40 52 56 60 (2721) 
40 25 58 60 29 62 (2684) 
7 40 52 58 60 29 (2987) 
34 3 7 40 52 58 (2602) 
66 7 40 48 52 62 (2603) 
36 5 48 52 58 62 (2639) 
7 40 48 52 25 29 (2590) 
5 7 48 58 29 62 (2561) 
3 40 52 58 60 29 (2771) 
36 5 7 52 56 29 (2604) 
66 5 48 52 60 29 (2669) 
66 5 40 48 52 29 (2649) 
34 36 7 52 58 62 (2697) 
34 5 48 52 29 62 (2582) 
66 36 40 34 52 60 (2759) 
66 7 40 9 58 60 (2579) 
66 36 52 56 58 60 (2743) 
3 36 7 52 60 29 (2629) 
34 7 40 56 58 60 (2722) 
36 7 40 52 58 60 (2897) 
40 48 52 25 58 62 (2602) 
34 36 7 52 56 60 (2643) 
66 40 52 56 58 62 (2736) 
34 7 40 52 29 62 (2780) 
34 40 9 58 60 29 (2693) 
36 52 56 25 58 29 (2614) 
36 7 52 56 60 62 (2675) 
5 52 56 60 29 62 (2666) 
36 5 7 40 52 29 (2727) 
34 3 7 52 58 60 (2591) 
34 36 52 56 29 62 (2685) 
34 5 7 52 56 62 (2561) 
66 5 7 52 29 62 (2603) 
34 36 7 56 58 29 (2690) 
36 40 52 58 29 62 (2922) 
9 56 58 60 29 62 (2612) 
66 5 48 52 58 60 (2672) 
7 40 52 58 60 62 (2870) 
66 40 42 58 60 29 (2587) 
34 40 52 25 29 62 (2574) 
52 56 25 58 29 62 (2593) 
34 36 7 40 52 60 (2757) 
66 5 48 52 60 62 (2566) 
66 36 5 58 60 29 (2730) 
66 36 7 52 58 60 (2797) 
3 7 52 58 60 62 (2608) 
66 3 40 34 52 58 (2556) 
66 36 48 52 25 29 (2584) 
36 52 56 58 29 62 (2806) 
34 40 9 58 60 62 (2590) 
34 36 5 48 29 62 (2565) 
66 40 52 56 58 29 (2809) 
34 3 36 52 58 60 (2572) 
34 5 40 48 52 29 (2674) 
9 52 58 60 29 62 (2697) 
3 36 48 52 60 29 (2615) 
66 34 52 56 58 29 (2720) 
66 40 34 48 52 56 (2556) 
5 40 52 60 29 62 (2784) 
66 7 40 34 60 29 (2754) 
34 36 40 56 58 60 (2719) 
36 40 48 52 58 60 (2923) 
66 7 52 56 58 60 (2743) 
40 52 25 58 60 62 (2686) 
66 36 7 40 52 58 (2773) 
7 40 48 52 56 58 (2705) 
7 52 25 58 29 62 (2605) 
3 36 40 48 60 29 (2599) 
34 36 40 56 58 62 (2682) 
34 5 48 60 29 62 (2567) 
66 36 7 56 58 62 (2561) 
36 5 40 52 60 29 (2791) 
66 34 52 25 58 60 (2576) 
66 9 52 60 29 62 (2585) 
7 48 52 25 58 29 (2615) 
5 40 52 25 58 29 (2613) 
7 40 48 56 60 29 (2680) 
34 3 36 40 52 58 (2583) 
34 5 40 56 60 29 (2669) 
3 7 52 58 60 29 (2722) 
34 36 5 7 40 52 (2658) 
34 7 48 58 60 29 (2719) 
66 40 34 58 29 62 (2750) 
66 3 40 58 29 62 (2576) 
66 36 48 52 58 29 (2827) 
36 5 7 48 60 29 (2622) 
66 5 34 52 58 60 (2743) 
66 7 9 52 58 29 (2592) 
34 36 40 48 52 62 (2683) 
66 36 40 34 48 58 (2690) 
34 36 7 52 60 62 (2653) 
66 36 7 34 48 29 (2601) 
34 5 7 40 60 62 (2617) 
7 40 56 58 60 29 (2842) 
66 40 9 52 56 60 (2567) 
40 48 52 56 60 29 (2769) 
66 36 40 34 48 62 (2580) 
34 36 5 52 58 60 (2737) 
66 36 40 34 48 60 (2691) 
36 7 40 56 58 60 (2752) 
5 40 56 58 60 29 (2731) 
66 36 5 7 40 60 (2606) 
36 40 9 48 52 29 (2627) 
34 5 40 52 56 62 (2640) 
34 36 40 56 58 29 (2759) 
34 5 7 40 56 58 (2626) 
34 7 52 56 60 29 (2738) 
66 36 5 40 34 29 (2634) 
48 52 25 58 60 62 (2600) 
66 7 48 56 60 29 (2597) 
66 36 40 9 52 58 (2588) 
66 5 34 56 60 29 (2596) 
34 36 48 52 56 29 (2666) 
34 40 48 56 29 62 (2592) 
5 7 40 56 58 62 (2616) 
36 48 25 58 29 62 (2596) 
34 40 48 56 58 62 (2596) 
34 40 48 56 58 60 (2653) 
36 7 48 56 58 29 (2702) 
34 7 48 60 29 62 (2594) 
66 40 56 58 29 62 (2733) 
66 5 7 40 58 62 (2603) 
36 7 48 58 60 29 (2834) 
66 7 40 48 56 60 (2578) 
36 7 48 52 58 62 (2720) 
40 9 48 58 60 29 (2643) 
34 40 48 56 60 62 (2572) 
36 5 40 48 60 62 (2611) 
7 40 48 60 29 62 (2711) 
66 5 40 34 60 29 (2731) 
36 7 40 48 56 58 (2684) 
66 36 5 34 60 29 (2652) 
7 48 52 25 60 29 (2598) 
36 7 48 60 29 62 (2700) 
66 7 56 60 29 62 (2654) 
34 36 48 56 60 62 (2558) 
66 5 7 58 29 62 (2614) 
34 36 7 48 60 29 (2694) 
36 9 52 56 58 29 (2641) 
36 5 40 48 52 29 (2723) 
34 48 25 58 60 29 (2578) 
66 5 34 52 29 62 (2634) 
36 5 7 40 29 62 (2634) 
34 36 40 48 29 62 (2688) 
36 7 40 9 52 60 (2591) 
34 5 56 58 60 29 (2686) 
66 5 7 52 60 62 (2605) 
36 5 7 40 56 58 (2591) 
66 7 40 25 58 60 (2575) 
36 7 40 48 60 62 (2692) 
66 36 48 58 29 62 (2710) 
66 36 7 56 60 29 (2648) 
48 52 25 58 29 62 (2605) 
36 7 48 56 58 60 (2684) 
34 48 52 56 58 62 (2603) 
36 5 40 58 60 29 (2801) 
34 5 7 60 29 62 (2626) 
34 36 48 56 58 29 (2670) 
36 5 7 56 58 29 (2608) 
3 40 52 58 29 62 (2700) 
66 36 48 52 60 62 (2707) 
34 40 48 58 60 29 (2805) 
34 5 7 56 29 62 (2564) 
34 5 40 56 58 62 (2645) 
7 40 56 60 29 62 (2756) 
66 9 52 58 60 29 (2702) 
34 36 5 52 56 29 (2630) 
5 52 56 58 29 62 (2710) 
36 7 40 58 29 62 (2821) 
34 7 9 52 60 29 (2599) 
7 40 48 52 25 60 (2579) 
66 5 40 48 60 29 (2660) 
34 5 7 56 58 29 (2643) 
34 36 7 56 60 62 (2556) 
5 7 40 52 60 62 (2679) 
7 40 48 25 60 29 (2583) 
66 36 7 48 60 62 (2603) 
66 7 52 58 60 29 (2890) 
36 7 25 58 60 29 (2642) 
5 40 52 56 58 62 (2705) 
36 40 9 56 58 29 (2624) 
3 5 40 52 58 60 (2576) 
66 36 7 34 48 60 (2603) 
66 5 34 48 60 29 (2601) 
34 52 56 58 60 62 (2742) 
34 7 40 48 60 62 (2584) 
66 40 9 52 56 58 (2566) 
66 7 52 25 58 60 (2589) 
34 36 5 40 52 62 (2661) 
66 36 7 34 48 52 (2594) 
40 9 52 58 29 62 (2722) 
3 36 7 40 58 29 (2646) 
66 36 5 52 58 29 (2719) 
66 40 34 56 58 62 (2632) 
5 7 40 48 52 29 (2641) 
34 3 52 58 60 29 (2665) 
3 7 40 52 56 29 (2601) 
34 40 52 25 60 29 (2650) 
40 48 52 56 58 62 (2721) 
66 36 7 52 29 62 (2665) 
34 36 5 7 52 29 (2675) 
5 7 40 48 52 60 (2620) 
66 36 7 58 29 62 (2676) 
66 40 48 52 25 60 (2587) 
48 52 56 25 58 60 (2563) 
36 7 52 56 58 29 (2809) 
66 40 9 58 29 62 (2581) 
34 40 52 56 58 62 (2774) 
66 40 9 58 60 29 (2689) 
36 40 52 25 60 29 (2719) 
36 9 58 60 29 62 (2608) 
36 7 52 58 29 62 (2825) 
66 40 34 48 52 29 (2704) 
66 7 40 52 25 58 (2565) 
36 40 52 56 25 29 (2590) 
66 34 58 60 29 62 (2762) 
36 7 40 52 25 60 (2614) 
34 7 40 9 58 60 (2586) 
34 5 7 52 29 62 (2661) 
34 52 56 58 60 29 (2829) 
66 36 40 34 52 62 (2648) 
36 40 9 56 60 29 (2588) 
66 7 52 60 29 62 (2762) 
36 52 56 58 60 62 (2775) 
36 9 52 58 60 62 (2606) 
36 5 7 40 48 52 (2618) 
66 7 52 56 29 62 (2649) 
36 40 48 52 29 62 (2810) 
66 7 40 34 58 62 (2645) 
36 7 40 52 29 62 (2810) 
66 5 7 48 52 60 (2564) 
66 40 34 56 58 29 (2704) 
34 3 52 58 60 62 (2560) 
34 5 40 48 52 62 (2575) 
7 40 9 52 58 62 (2611) 
36 40 9 58 60 62 (2602) 
34 40 25 58 60 29 (2657) 
5 40 48 56 58 29 (2592) 
34 36 7 40 60 62 (2650) 
7 9 56 58 60 29 (2613) 
36 40 9 58 29 62 (2633) 
9 52 56 60 29 62 (2607) 
66 40 52 25 29 62 (2567) 
5 48 52 58 60 62 (2639) 
34 7 52 58 60 62 (2750) 
34 36 56 58 29 62 (2690) 
3 7 52 56 60 29 (2592) 
66 3 36 52 58 60 (2601) 
36 5 40 9 58 29 (2564) 
36 40 52 25 60 62 (2620) 
66 40 9 60 29 62 (2581) 
36 40 52 56 58 62 (2807) 
36 7 52 56 29 62 (2712) 
66 7 48 52 29 62 (2614) 
3 40 58 60 29 62 (2676) 
66 7 40 52 25 60 (2566) 
34 5 7 40 52 29 (2753) 
36 5 7 40 52 56 (2587) 
3 48 52 58 60 29 (2641) 
36 7 52 60 29 62 (2781) 
7 40 56 58 29 62 (2800) 
36 7 40 9 58 60 (2598) 
3 40 52 58 60 62 (2667) 
66 36 40 34 52 29 (2755) 
34 7 40 52 56 58 (2761) 
7 40 9 58 60 29 (2695) 
36 52 56 58 60 29 (2858) 
5 7 52 56 58 60 (2658) 
40 9 52 60 29 62 (2685) 
66 36 40 56 58 62 (2644) 
66 34 48 52 56 58 (2576) 
66 36 7 60 29 62 (2676) 
3 36 40 58 60 29 (2687) 
66 7 40 34 56 58 (2615) 
66 36 34 48 52 60 (2703) 
36 40 48 52 56 29 (2767) 
7 40 42 52 58 29 (2575) 
40 56 25 58 60 62 (2568) 
34 36 48 52 58 29 (2817) 
66 36 5 48 60 29 (2654) 
36 7 48 52 25 60 (2585) 
36 5 40 48 56 58 (2573) 
36 7 48 52 58 60 (2830) 
66 5 7 40 52 62 (2592) 
34 5 40 52 56 29 (2708) 
7 40 9 52 56 60 (2587) 
66 7 40 34 29 62 (2643) 
34 36 7 56 58 62 (2600) 
36 48 52 25 58 62 (2598) 
36 40 52 56 58 29 (2878) 
34 3 7 40 58 29 (2609) 
66 7 9 58 60 29 (2600) 
66 3 36 40 60 29 (2586) 
34 7 52 25 58 29 (2592) 
66 36 40 25 60 29 (2617) 
34 36 5 7 40 58 (2666) 
36 40 52 56 25 58 (2601) 
66 40 48 52 25 58 (2586) 
40 56 25 58 60 29 (2632) 
66 36 40 56 58 29 (2717) 
66 34 48 56 58 60 (2581) 
34 36 7 48 52 62 (2585) 
66 36 48 52 56 29 (2659) 
36 5 40 9 52 58 (2560) 
66 5 7 40 34 60 (2630) 
40 48 52 56 29 62 (2706) 
34 25 58 60 29 62 (2567) 
66 5 34 56 58 29 (2595) 
66 7 48 60 29 62 (2625) 
36 48 56 58 60 62 (2688) 
36 5 7 52 29 62 (2636) 
66 5 52 56 58 62 (2583) 
42 52 58 60 29 62 (2556) 
34 5 40 9 52 58 (2597) 
3 36 48 52 58 60 (2615) 
66 7 40 34 60 62 (2645) 
66 5 40 58 29 62 (2708) 
7 40 9 52 56 29 (2624) 
36 5 56 58 29 62 (2618) 
36 7 40 48 60 29 (2810) 
66 40 48 56 58 60 (2674) 
66 5 7 34 52 29 (2637) 
66 36 5 40 29 62 (2611) 
66 36 7 34 58 62 (2560) 
36 5 40 58 60 62 (2703) 
36 5 40 60 29 62 (2698) 
34 5 9 52 58 29 (2611) 
36 40 48 58 29 62 (2821) 
66 7 34 48 60 29 (2627) 
34 36 5 7 40 62 (2564) 
34 40 42 52 58 29 (2578) 
34 36 48 56 58 62 (2582) 
34 5 7 40 48 58 (2580) 
5 40 52 56 58 60 (2731) 
34 40 52 56 58 29 (2851) 
66 36 40 34 60 62 (2657) 
66 5 40 56 60 62 (2576) 
66 36 7 40 34 52 (2650) 
36 5 40 58 29 62 (2742) 
34 36 7 48 56 60 (2556) 
3 5 40 52 60 29 (2576) 
34 9 48 52 58 29 (2559) 
7 40 56 58 60 62 (2763) 
48 52 25 60 29 62 (2588) 
34 5 7 56 58 62 (2566) 
66 36 48 60 29 62 (2710) 
66 5 40 56 58 60 (2644) 
36 7 40 48 25 29 (2581) 
36 5 40 25 58 29 (2557) 
66 5 40 56 58 62 (2576) 
36 5 40 48 52 62 (2626) 
66 5 40 56 29 62 (2572) 
66 40 48 25 58 60 (2596) 
36 5 7 40 56 29 (2589) 
34 36 7 48 56 29 (2579) 
34 7 40 48 60 29 (2698) 
66 7 25 58 60 29 (2595) 
66 5 7 40 34 52 (2621) 
34 36 7 40 48 60 (2674) 
34 5 40 48 60 29 (2659) 
36 40 48 25 60 62 (2576) 
36 5 9 52 58 29 (2573) 
5 40 52 56 29 62 (2698) 
34 36 5 7 52 60 (2632) 
66 5 48 58 60 29 (2679) 
34 9 52 58 60 29 (2705) 
40 9 52 58 60 62 (2691) 
34 36 5 7 52 62 (2566) 
66 7 40 48 60 62 (2614) 
66 36 7 34 29 62 (2558) 
34 40 9 52 56 58 (2611) 
36 7 48 25 60 29 (2589) 
66 5 7 34 52 58 (2638) 
36 40 48 25 58 60 (2686) 
66 36 5 40 52 62 (2604) 
66 36 5 48 58 60 (2657) 
66 36 7 34 60 29 (2678) 
66 48 56 58 29 62 (2599) 
36 5 40 56 58 60 (2639) 
40 48 52 25 58 29 (2700) 
3 40 48 52 60 29 (2616) 
66 40 34 48 52 60 (2708) 
66 36 40 34 56 58 (2611) 
34 36 7 52 29 62 (2695) 
36 48 56 60 29 62 (2675) 
66 36 5 48 52 29 (2643) 
34 36 9 52 58 29 (2645) 
34 36 7 58 29 62 (2704) 
34 36 48 52 56 58 (2669) 
34 5 40 58 60 29 (2821) 
66 3 52 58 60 29 (2694) 
66 7 48 56 58 60 (2600) 
36 40 56 58 29 62 (2797) 
7 9 52 58 29 62 (2623) 
5 48 52 56 58 29 (2607) 
34 7 52 58 29 62 (2792) 
36 5 40 52 60 62 (2692) 
66 36 7 56 60 62 (2561) 
66 34 48 52 56 60 (2577) 
66 36 48 52 29 62 (2699) 
66 36 40 52 58 62 (2769) 
7 48 52 56 58 62 (2633) 
66 5 34 52 56 58 (2594) 
66 36 40 58 29 62 (2772) 
7 48 52 56 58 60 (2705) 
3 36 52 56 60 29 (2573) 
48 52 58 60 29 62 (2827) 
36 40 42 52 60 29 (2567) 
66 36 7 34 60 62 (2560) 
34 56 58 60 29 62 (2743) 
34 36 48 52 60 29 (2793) 
34 5 7 48 52 60 (2566) 
66 36 40 52 60 62 (2769) 
5 40 48 52 29 62 (2645) 
34 40 9 52 60 62 (2582) 
5 7 40 52 29 62 (2720) 
66 5 40 48 60 62 (2564) 
40 52 56 25 58 29 (2655) 
66 36 52 56 58 62 (2653) 
7 40 48 52 58 62 (2731) 
3 52 56 60 29 62 (2590) 
66 7 52 58 60 62 (2766) 
7 40 42 58 60 29 (2557) 
66 36 56 58 29 62 (2650) 
66 40 52 60 29 62 (2858) 
34 36 40 52 25 58 (2614) 
66 40 9 34 58 29 (2588) 
40 52 56 58 60 62 (2858) 
66 34 52 58 29 62 (2753) 
66 3 52 58 60 62 (2582) 
66 40 52 56 29 62 (2728) 
3 36 40 52 56 29 (2582) 
66 36 40 9 52 60 (2589) 
34 36 40 9 58 60 (2598) 
5 7 52 56 60 29 (2656) 
3 7 40 52 56 60 (2568) 
3 52 56 58 60 29 (2666) 
66 40 34 52 25 60 (2556) 
34 36 52 60 29 62 (2759) 
66 36 5 40 48 60 (2638) 
36 40 48 52 56 62 (2695) 
40 42 52 58 29 62 (2570) 
34 36 5 40 52 60 (2720) 
34 7 40 52 60 29 (2852) 
66 40 56 58 60 62 (2741) 
66 36 40 9 58 29 (2592) 
7 9 52 56 60 29 (2609) 
34 52 56 25 58 29 (2559) 
5 40 52 56 58 29 (2770) 
66 3 36 52 60 29 (2601) 
36 7 52 56 58 60 (2771) 
36 5 40 48 52 60 (2704) 
36 48 52 25 58 29 (2707) 
66 40 42 52 58 60 (2589) 
36 7 52 56 58 62 (2719) 
34 9 56 58 60 29 (2597) 
34 36 5 7 52 58 (2676) 
36 9 52 58 60 29 (2723) 
66 7 40 52 56 58 (2720) 
66 40 9 56 58 60 (2571) 
3 7 52 60 29 62 (2608) 
66 36 7 52 60 29 (2794) 
34 36 40 52 29 62 (2791) 
34 5 7 40 52 62 (2652) 
66 5 34 48 52 60 (2596) 
34 36 7 40 58 29 (2807) 
66 7 40 34 52 29 (2745) 
36 7 40 52 25 29 (2635) 
34 3 58 60 29 62 (2567) 
36 40 25 58 60 62 (2630) 
34 36 7 48 52 29 (2710) 
36 40 56 60 29 62 (2753) 
64 40 52 58 60 29 (2569) 
36 5 52 56 29 62 (2613) 
66 34 52 60 29 62 (2753) 
66 5 7 52 58 62 (2605) 
66 40 9 52 56 29 (2563) 
34 36 40 52 25 60 (2588) 
5 7 48 52 60 29 (2637) 
66 9 34 52 58 29 (2599) 
36 7 9 58 60 29 (2620) 
34 36 5 48 60 29 (2651) 
66 5 7 48 52 29 (2562) 
66 7 34 58 29 62 (2655) 
36 5 7 40 48 58 (2628) 
36 5 7 52 60 62 (2595) 
66 3 40 34 52 60 (2556) 
66 5 52 56 58 29 (2654) 
34 40 48 52 25 58 (2569) 
34 36 9 52 60 29 (2609) 
66 40 52 25 58 60 (2680) 
36 40 9 56 58 60 (2593) 
66 36 5 40 34 48 (2561) 
66 9 52 56 58 29 (2583) 
34 5 7 52 56 29 (2639) 
66 7 56 58 60 29 (2744) 
34 7 9 58 60 29 (2606) 
66 40 9 52 58 60 (2685) 
36 40 56 25 60 29 (2567) 
66 36 7 40 56 29 (2625) 
34 5 40 48 58 60 (2662) 
66 36 34 52 29 62 (2656) 
34 48 52 56 29 62 (2599) 
34 5 40 48 52 60 (2654) 
34 7 48 56 58 29 (2604) 
66 36 7 52 60 62 (2669) 
66 5 52 60 29 62 (2710) 
7 48 52 56 60 62 (2609) 
66 7 48 52 60 29 (2743) 
34 48 56 58 60 62 (2584) 
5 7 56 58 60 62 (2584) 
36 5 52 58 29 62 (2744) 
66 5 40 34 48 60 (2587) 
66 36 48 25 60 29 (2594) 
66 36 5 52 60 62 (2617) 
9 48 52 58 60 29 (2657) 
66 40 48 52 56 58 (2669) 
3 7 40 48 52 29 (2563) 
34 7 40 48 29 62 (2606) 
40 48 25 60 29 62 (2583) 
34 5 52 56 58 62 (2651) 
66 5 34 48 58 29 (2600) 
66 40 34 58 60 62 (2754) 
66 9 34 52 58 60 (2601) 
34 5 9 58 60 29 (2582) 
66 36 34 48 52 29 (2699) 
66 36 5 58 29 62 (2624) 
66 34 56 58 29 62 (2640) 
3 36 40 58 60 62 (2583) 
36 5 7 40 60 62 (2593) 
66 5 34 48 58 60 (2604) 
66 36 7 40 48 29 (2704) 
66 7 56 58 60 62 (2658) 
3 7 48 52 58 29 (2589) 
34 36 5 40 29 62 (2666) 
3 36 40 58 29 62 (2616) 
66 36 40 48 56 60 (2649) 
7 40 48 58 60 29 (2835) 
40 9 48 52 58 29 (2652) 
34 36 48 60 29 62 (2676) 
36 5 7 60 29 62 (2603) 
5 40 9 52 60 29 (2617) 
34 36 7 56 58 60 (2647) 
7 40 48 56 58 29 (2703) 
34 3 52 60 29 62 (2560) 
34 36 48 56 58 60 (2649) 
66 40 34 48 60 29 (2713) 
5 40 9 52 58 60 (2618) 
36 40 48 56 60 29 (2748) 
7 40 48 56 60 62 (2600) 
5 40 9 52 58 62 (2562) 
34 5 40 56 60 62 (2601) 
5 40 9 58 60 29 (2624) 
66 36 7 48 56 29 (2571) 
66 7 40 9 52 58 (2571) 
66 9 52 58 60 62 (2589) 
36 5 7 52 58 62 (2639) 
34 48 52 56 60 29 (2667) 
66 7 40 48 60 29 (2730) 
34 36 5 40 56 58 (2619) 
36 7 40 56 60 29 (2746) 
34 36 58 60 29 62 (2768) 
34 36 40 48 52 29 (2795) 
66 40 34 58 60 29 (2860) 
36 7 40 48 52 60 (2806) 
7 48 25 58 60 29 (2607) 
34 7 56 60 29 62 (2651) 
66 5 40 58 60 29 (2807) 
34 36 40 48 58 60 (2783) 
66 34 48 56 60 29 (2578) 
66 40 34 56 58 60 (2708) 
