25 (4686) 
21 (4211) 
44 (4508) 
56 (5007) 
9 (4713) 
7 (5062) 
5 (4828) 
3 (4703) 
58 (5181) 
48 (4938) 
29 (5167) 
42 (4165) 
60 (5135) 
34 (4983) 
62 (5003) 
52 (5171) 
74 (4393) 
40 (5113) 
36 (5085) 
31 (4145) 
66 (4749) 
27 (4191) 
66 7 9 52 58 29 (4173) 
34 36 40 48 52 62 (4522) 
66 36 40 34 48 58 (4357) 
36 9 52 56 60 62 (4312) 
34 3 40 48 52 60 (4266) 
66 36 7 34 48 29 (4268) 
36 40 9 48 56 58 (4255) 
36 5 7 48 29 62 (4331) 
34 5 7 40 60 62 (4474) 
7 48 25 58 60 62 (4215) 
36 5 7 48 52 56 (4291) 
7 40 56 58 60 29 (4785) 
34 7 40 56 29 62 (4583) 
34 3 5 52 60 29 (4266) 
66 40 9 52 56 60 (4148) 
3 5 56 58 60 29 (4212) 
34 3 36 7 60 29 (4326) 
34 7 40 52 29 62 (4680) 
5 40 52 56 25 29 (4162) 
9 48 52 56 58 29 (4333) 
34 36 5 9 58 60 (4197) 
66 36 40 34 48 62 (4247) 
5 40 9 56 29 62 (4183) 
3 5 7 40 58 29 (4282) 
34 36 5 52 58 60 (4594) 
66 36 40 34 48 60 (4358) 
36 7 40 56 58 60 (4695) 
40 48 56 25 58 29 (4270) 
66 36 5 7 40 60 (4334) 
34 3 36 48 52 58 (4327) 
5 7 40 52 25 60 (4179) 
36 40 9 48 52 29 (4362) 
34 5 40 52 56 62 (4497) 
66 3 7 52 60 29 (4227) 
34 5 7 40 48 62 (4274) 
3 7 40 48 58 62 (4289) 
34 36 40 56 58 29 (4659) 
34 5 7 40 56 58 (4483) 
3 40 52 56 58 29 (4496) 
66 36 5 40 34 29 (4362) 
48 52 25 58 60 62 (4322) 
66 7 48 56 60 29 (4264) 
66 36 40 9 52 58 (4169) 
66 5 34 56 60 29 (4324) 
34 36 48 52 56 29 (4548) 
34 40 48 56 29 62 (4431) 
66 36 5 34 56 60 (4231) 
5 7 40 56 58 62 (4473) 
36 5 9 52 58 62 (4185) 
36 48 25 58 29 62 (4318) 
3 7 48 56 60 62 (4186) 
36 9 48 52 56 60 (4297) 
3 5 40 58 60 62 (4235) 
40 9 52 60 29 62 (4481) 
34 5 7 40 9 52 (4203) 
34 36 7 40 52 25 (4246) 
34 40 48 56 58 60 (4492) 
36 7 44 52 60 29 (4246) 
36 7 48 56 58 29 (4627) 
34 52 25 58 60 29 (4454) 
34 5 40 58 60 62 (4580) 
3 40 48 58 29 62 (4363) 
66 40 56 58 29 62 (4461) 
7 52 56 58 60 62 (4715) 
66 5 7 40 58 62 (4331) 
36 5 7 56 29 62 (4385) 
34 7 74 52 58 29 (4145) 
34 3 36 40 48 29 (4268) 
66 7 40 48 56 60 (4245) 
36 7 48 52 58 62 (4602) 
66 36 34 48 56 29 (4219) 
34 5 9 52 56 60 (4176) 
36 7 56 25 60 29 (4324) 
40 9 48 58 60 29 (4378) 
34 40 48 56 60 62 (4411) 
36 5 40 48 60 62 (4407) 
34 3 48 58 29 62 (4211) 
66 5 40 34 60 29 (4459) 
36 7 40 48 56 58 (4566) 
66 36 5 34 60 29 (4380) 
9 48 52 56 58 62 (4204) 
7 40 74 56 58 29 (4182) 
3 7 48 58 60 62 (4283) 
7 48 52 25 60 29 (4363) 
36 7 48 60 29 62 (4582) 
66 5 34 56 58 62 (4253) 
66 7 56 60 29 62 (4382) 
34 36 48 56 60 62 (4397) 
66 5 7 58 29 62 (4342) 
66 5 34 52 56 62 (4248) 
3 36 40 48 58 29 (4441) 
3 7 40 48 60 29 (4372) 
36 40 9 48 52 56 (4251) 
36 9 52 56 58 29 (4480) 
36 5 40 48 52 29 (4519) 
3 5 7 40 60 29 (4249) 
66 5 34 52 29 62 (4362) 
34 40 56 25 60 62 (4185) 
66 5 7 56 58 62 (4225) 
36 5 7 40 29 62 (4491) 
36 5 7 48 58 62 (4334) 
5 9 52 56 29 62 (4188) 
66 34 48 56 58 62 (4163) 
34 36 40 48 29 62 (4527) 
5 7 52 25 60 29 (4197) 
36 5 48 56 29 62 (4302) 
34 7 9 48 52 29 (4188) 
36 7 40 9 52 60 (4387) 
34 5 56 58 60 29 (4543) 
66 5 7 52 60 62 (4333) 
36 5 7 40 56 58 (4448) 
66 5 7 40 48 58 (4221) 
34 3 36 48 58 62 (4185) 
5 9 52 60 29 62 (4241) 
36 40 56 25 29 62 (4300) 
34 7 40 48 56 29 (4421) 
66 36 48 58 29 62 (4377) 
66 36 5 34 56 58 (4230) 
66 36 7 56 60 29 (4376) 
3 7 48 56 29 62 (4207) 
34 9 48 52 56 60 (4167) 
3 36 7 48 52 62 (4269) 
36 7 48 56 58 60 (4609) 
34 36 56 25 60 29 (4253) 
34 48 52 56 58 62 (4442) 
34 40 48 25 60 29 (4236) 
3 5 40 58 29 62 (4268) 
3 36 7 40 58 62 (4363) 
34 36 52 56 25 60 (4253) 
34 7 25 58 60 62 (4202) 
34 36 48 56 58 29 (4552) 
36 5 7 48 56 60 (4271) 
7 40 44 58 60 29 (4275) 
34 3 36 48 56 58 (4216) 
34 7 52 60 29 62 (4648) 
66 36 48 52 60 62 (4374) 
34 5 40 25 58 29 (4243) 
34 36 7 40 25 58 (4253) 
66 36 5 34 58 62 (4278) 
34 5 7 56 29 62 (4421) 
34 36 7 52 56 60 (4586) 
34 5 40 56 58 62 (4502) 
34 3 56 58 29 62 (4294) 
36 9 48 52 58 62 (4268) 
36 7 9 52 56 60 (4351) 
3 7 48 52 56 60 (4301) 
66 9 52 58 60 29 (4283) 
34 36 5 52 56 29 (4487) 
34 5 52 58 60 29 (4687) 
34 3 48 52 56 58 (4238) 
66 36 5 7 52 62 (4236) 
5 52 56 58 29 62 (4567) 
36 5 9 58 29 62 (4189) 
66 5 7 40 34 48 (4149) 
40 9 48 56 60 29 (4257) 
34 3 36 60 29 62 (4252) 
3 40 9 52 58 29 (4217) 
7 40 48 52 25 60 (4301) 
66 5 40 48 60 29 (4327) 
3 5 40 56 60 29 (4193) 
36 7 40 56 25 58 (4289) 
34 3 40 56 60 62 (4249) 
34 3 5 7 40 60 (4184) 
7 40 48 52 25 62 (4207) 
7 40 48 25 60 29 (4305) 
40 9 48 56 29 62 (4189) 
66 36 7 48 60 62 (4270) 
66 7 52 58 60 29 (4618) 
36 5 7 48 58 29 (4442) 
34 36 9 48 58 60 (4261) 
7 44 56 58 60 29 (4218) 
34 40 48 56 58 29 (4512) 
36 40 9 56 58 29 (4420) 
34 7 48 52 25 60 (4188) 
66 7 40 34 48 58 (4274) 
66 36 7 34 48 60 (4270) 
66 5 34 48 60 29 (4268) 
3 7 40 52 56 62 (4356) 
5 40 56 25 58 29 (4165) 
74 52 56 58 60 62 (4175) 
34 7 40 48 60 62 (4423) 
34 36 40 25 29 62 (4256) 
66 40 9 52 56 58 (4147) 
66 36 5 7 34 29 (4277) 
3 5 7 52 56 29 (4171) 
66 7 52 25 58 60 (4157) 
34 36 5 40 52 62 (4518) 
34 3 36 52 29 62 (4278) 
34 36 5 48 56 62 (4243) 
66 36 7 34 48 52 (4261) 
40 9 52 58 29 62 (4518) 
3 36 7 40 58 29 (4467) 
66 36 5 52 58 29 (4447) 
36 7 9 48 56 29 (4220) 
66 40 34 56 58 62 (4360) 
34 36 7 9 52 29 (4335) 
34 3 52 58 60 29 (4486) 
34 52 56 58 60 29 (4772) 
34 40 52 25 60 29 (4390) 
34 40 9 52 58 29 (4475) 
7 40 56 25 58 60 (4328) 
66 36 5 7 48 29 (4214) 
40 48 52 56 58 62 (4603) 
34 36 9 48 56 60 (4146) 
66 36 7 52 29 62 (4393) 
34 36 5 7 52 29 (4532) 
5 7 40 48 52 60 (4416) 
66 36 7 58 29 62 (4404) 
34 3 56 58 60 62 (4261) 
5 7 40 9 58 29 (4264) 
36 7 52 56 25 60 (4326) 
3 5 40 48 52 60 (4156) 
34 36 5 40 25 29 (4178) 
3 36 5 48 60 29 (4159) 
66 5 34 52 56 60 (4323) 
3 36 5 40 58 60 (4227) 
36 7 52 56 58 29 (4795) 
66 40 9 58 29 62 (4162) 
36 7 40 9 56 62 (4243) 
34 36 7 9 48 29 (4170) 
40 74 52 58 60 62 (4212) 
3 7 52 56 60 62 (4337) 
66 40 9 58 60 29 (4270) 
3 36 9 52 60 29 (4163) 
36 40 52 25 60 29 (4502) 
36 7 40 9 60 62 (4281) 
36 40 9 52 56 62 (4339) 
34 3 52 56 29 62 (4290) 
36 9 58 60 29 62 (4404) 
3 36 48 52 56 62 (4251) 
36 7 52 58 29 62 (4768) 
66 40 34 48 52 29 (4371) 
3 36 48 52 56 60 (4349) 
36 40 52 56 25 29 (4373) 
66 34 58 60 29 62 (4490) 
34 36 7 56 60 62 (4456) 
36 7 52 56 25 58 (4353) 
34 7 40 9 58 60 (4339) 
34 5 7 52 29 62 (4518) 
36 7 40 52 25 62 (4313) 
66 5 34 48 60 62 (4166) 
36 40 9 56 29 62 (4336) 
3 7 40 52 56 29 (4422) 
34 36 9 52 58 62 (4285) 
66 36 40 34 52 62 (4376) 
36 40 9 56 60 29 (4384) 
66 7 52 60 29 62 (4490) 
34 36 7 52 25 58 (4311) 
36 52 56 58 60 62 (4718) 
36 5 7 40 48 52 (4414) 
34 7 40 9 52 56 (4272) 
40 44 52 58 29 62 (4334) 
66 7 52 56 29 62 (4377) 
34 5 7 52 56 60 (4453) 
36 40 44 48 58 29 (4165) 
66 7 40 34 58 62 (4373) 
36 7 40 52 29 62 (4753) 
34 36 40 48 52 58 (4637) 
66 5 7 48 52 60 (4231) 
66 40 34 56 58 29 (4432) 
34 3 52 58 60 62 (4338) 
3 5 7 52 29 62 (4201) 
36 7 9 56 60 62 (4218) 
34 5 40 48 52 62 (4371) 
7 40 9 52 58 62 (4407) 
34 5 40 48 58 29 (4478) 
5 40 52 56 60 62 (4516) 
3 9 56 58 60 29 (4162) 
5 40 48 56 58 29 (4388) 
34 36 7 40 60 62 (4550) 
7 9 56 58 60 29 (4452) 
5 7 40 9 58 62 (4169) 
36 40 9 58 29 62 (4429) 
9 52 56 60 29 62 (4403) 
36 40 48 52 58 60 (4805) 
5 48 52 58 60 62 (4435) 
34 7 52 58 60 62 (4650) 
34 36 56 58 29 62 (4590) 
7 40 74 52 56 29 (4178) 
3 7 52 56 60 29 (4456) 
66 3 36 52 58 60 (4207) 
7 74 52 58 29 62 (4180) 
34 5 40 9 60 29 (4277) 
34 7 52 25 29 62 (4219) 
36 7 44 52 58 29 (4290) 
36 5 40 48 52 62 (4422) 
66 40 9 60 29 62 (4162) 
34 40 44 52 29 62 (4176) 
36 40 52 56 58 62 (4750) 
34 3 7 40 58 62 (4292) 
36 5 7 58 60 29 (4570) 
66 7 48 52 29 62 (4281) 
40 74 52 56 60 62 (4161) 
66 36 34 60 29 62 (4393) 
36 40 52 56 25 62 (4308) 
5 40 48 58 29 62 (4452) 
5 40 44 52 60 29 (4145) 
3 40 58 60 29 62 (4497) 
66 5 7 40 48 52 (4211) 
34 7 52 56 25 29 (4252) 
36 5 7 40 52 56 (4444) 
34 7 40 48 52 29 (4552) 
36 7 52 60 29 62 (4724) 
7 40 56 58 29 62 (4743) 
36 7 40 9 58 60 (4394) 
3 40 52 58 60 62 (4488) 
66 36 40 34 52 29 (4483) 
34 5 7 40 52 62 (4509) 
34 7 40 52 56 58 (4661) 
7 40 9 58 60 29 (4491) 
36 5 40 9 58 60 (4239) 
36 52 56 58 60 29 (4844) 
34 3 5 40 52 56 (4169) 
34 36 48 25 58 62 (4147) 
34 3 7 48 52 56 (4164) 
34 7 9 56 60 29 (4303) 
66 36 40 56 58 62 (4372) 
34 36 7 40 48 56 (4397) 
66 34 48 52 56 58 (4243) 
7 40 74 52 58 60 (4182) 
9 48 58 60 29 62 (4277) 
36 5 56 60 29 62 (4431) 
34 44 52 56 58 29 (4197) 
34 3 7 40 56 60 (4236) 
66 36 7 60 29 62 (4404) 
36 44 52 56 29 62 (4151) 
34 3 7 40 56 62 (4208) 
34 3 36 56 60 29 (4282) 
3 36 40 58 60 29 (4508) 
34 40 52 25 60 62 (4291) 
36 9 48 56 29 62 (4175) 
34 36 7 40 56 29 (4568) 
36 40 48 52 56 29 (4649) 
34 48 52 25 58 62 (4158) 
5 40 48 56 58 62 (4323) 
3 5 52 56 58 60 (4208) 
34 7 40 44 52 58 (4155) 
34 36 48 52 58 29 (4699) 
66 36 5 48 60 29 (4321) 
40 44 52 56 58 29 (4278) 
36 7 48 52 25 60 (4350) 
36 5 40 48 56 58 (4369) 
34 3 40 60 29 62 (4333) 
34 36 7 40 48 52 (4528) 
36 7 48 52 58 60 (4755) 
3 36 5 7 52 60 (4167) 
66 5 7 40 52 62 (4320) 
36 44 52 56 58 29 (4259) 
34 5 40 52 56 29 (4565) 
7 40 9 52 56 60 (4383) 
66 7 40 34 29 62 (4371) 
34 36 7 56 58 62 (4500) 
36 5 52 58 60 62 (4562) 
3 36 7 40 48 58 (4367) 
36 40 52 56 58 29 (4821) 
34 7 40 9 52 29 (4369) 
34 3 36 5 40 58 (4195) 
34 9 56 58 60 62 (4263) 
66 3 40 52 58 29 (4276) 
7 40 74 58 29 62 (4176) 
36 7 40 56 60 62 (4609) 
66 7 9 58 60 29 (4181) 
66 3 36 40 60 29 (4192) 
44 56 58 60 29 62 (4199) 
3 5 40 48 52 29 (4177) 
34 36 40 25 58 60 (4335) 
34 5 7 48 52 56 (4254) 
5 40 9 58 60 62 (4241) 
66 7 40 34 56 58 (4343) 
34 40 48 52 60 29 (4636) 
34 36 5 7 40 58 (4523) 
40 56 25 60 29 62 (4339) 
34 3 36 5 58 60 (4180) 
3 36 5 48 58 29 (4181) 
36 5 40 25 58 60 (4231) 
36 40 52 56 25 58 (4384) 
34 3 48 52 56 29 (4238) 
66 5 40 52 58 60 (4528) 
40 56 25 58 60 29 (4415) 
66 36 40 56 58 29 (4445) 
66 34 48 56 58 60 (4248) 
34 36 7 48 52 62 (4424) 
66 36 48 52 56 29 (4326) 
36 5 40 9 52 58 (4270) 
66 5 7 40 34 60 (4358) 
34 3 7 40 56 29 (4269) 
36 7 9 48 29 62 (4157) 
40 48 52 56 29 62 (4588) 
3 5 52 56 60 62 (4147) 
34 5 48 58 29 62 (4387) 
34 36 7 40 25 60 (4227) 
66 5 7 40 34 56 (4221) 
7 48 52 25 60 62 (4205) 
66 5 34 56 58 29 (4323) 
40 44 48 52 58 29 (4178) 
66 36 5 48 60 62 (4218) 
66 7 48 60 29 62 (4292) 
7 56 25 58 29 62 (4287) 
36 48 56 58 60 62 (4570) 
36 5 7 52 29 62 (4493) 
66 5 52 56 58 62 (4311) 
3 48 56 60 29 62 (4260) 
34 36 9 52 60 62 (4248) 
34 36 5 52 25 58 (4192) 
34 40 9 52 56 60 (4328) 
34 5 40 9 52 58 (4307) 
34 36 7 56 25 29 (4190) 
34 5 7 40 58 60 (4576) 
5 7 40 52 25 58 (4205) 
66 7 40 34 60 62 (4373) 
66 5 40 58 29 62 (4436) 
7 40 9 52 56 29 (4420) 
34 40 48 56 60 29 (4489) 
36 5 56 58 29 62 (4475) 
34 7 40 25 60 29 (4291) 
36 7 40 48 60 29 (4692) 
66 40 48 56 58 60 (4341) 
34 36 5 40 25 60 (4155) 
66 36 5 40 29 62 (4339) 
48 56 25 58 60 62 (4203) 
66 36 7 34 58 62 (4288) 
3 40 48 56 60 62 (4246) 
5 52 25 60 29 62 (4206) 
36 5 40 58 60 62 (4560) 
36 5 7 40 58 60 (4553) 
3 36 48 58 29 62 (4352) 
34 7 48 52 56 60 (4459) 
36 5 40 60 29 62 (4555) 
34 5 9 52 58 29 (4321) 
66 36 5 40 52 56 (4271) 
3 36 5 60 29 62 (4155) 
36 40 48 58 29 62 (4703) 
66 7 34 48 60 29 (4294) 
34 36 5 7 40 62 (4421) 
34 40 9 52 58 62 (4372) 
34 36 48 56 58 62 (4421) 
34 36 7 25 58 60 (4291) 
66 7 34 48 29 62 (4174) 
36 5 7 56 58 62 (4388) 
34 3 7 48 58 29 (4286) 
34 7 40 25 58 60 (4292) 
36 44 52 56 58 62 (4166) 
7 44 58 60 29 62 (4212) 
40 48 52 56 25 58 (4278) 
34 40 52 56 58 29 (4751) 
66 36 40 34 60 62 (4385) 
34 36 40 48 60 62 (4507) 
66 5 40 56 60 62 (4304) 
66 36 7 40 34 52 (4378) 
36 5 40 58 29 62 (4599) 
34 36 7 48 56 60 (4438) 
34 5 48 56 60 29 (4320) 
36 5 7 52 60 29 (4560) 
34 9 48 52 58 29 (4294) 
34 7 9 52 60 62 (4236) 
66 5 40 48 29 62 (4227) 
48 52 25 60 29 62 (4310) 
36 7 25 58 60 62 (4311) 
34 5 7 56 58 62 (4423) 
66 36 48 60 29 62 (4377) 
66 5 40 56 58 60 (4372) 
34 3 36 5 58 29 (4214) 
34 3 36 7 48 29 (4260) 
34 7 44 58 60 29 (4183) 
66 5 40 56 58 62 (4304) 
36 40 52 25 60 62 (4403) 
66 5 40 56 29 62 (4300) 
36 5 7 40 56 29 (4446) 
5 7 40 9 52 58 (4256) 
36 48 56 25 58 60 (4313) 
34 40 9 48 52 58 (4233) 
36 7 9 48 58 62 (4157) 
34 36 7 48 56 29 (4461) 
36 40 9 48 52 62 (4256) 
34 7 40 48 60 29 (4537) 
66 36 5 7 34 62 (4173) 
3 5 56 60 29 62 (4151) 
66 5 7 40 34 52 (4349) 
36 5 7 52 56 60 (4419) 
34 36 7 40 48 60 (4513) 
34 5 40 48 60 29 (4455) 
5 40 44 52 58 29 (4188) 
66 5 7 34 48 58 (4166) 
36 40 48 25 60 62 (4298) 
34 5 7 56 58 29 (4500) 
34 40 52 56 60 62 (4630) 
5 40 52 56 29 62 (4555) 
34 36 7 48 52 25 (4187) 
66 3 40 48 58 60 (4145) 
66 5 48 58 60 29 (4346) 
34 36 9 48 56 29 (4161) 
34 5 40 25 29 62 (4154) 
3 7 48 52 60 62 (4274) 
34 9 52 58 60 29 (4501) 
34 3 5 7 40 58 (4217) 
36 7 52 56 29 62 (4655) 
34 36 40 52 58 60 (4766) 
34 36 5 7 52 62 (4423) 
3 7 40 56 60 62 (4327) 
66 7 40 48 60 62 (4281) 
66 36 7 34 29 62 (4286) 
34 40 9 52 56 58 (4364) 
36 7 48 25 60 29 (4354) 
66 5 7 34 52 58 (4366) 
34 3 5 52 56 29 (4188) 
36 40 48 25 58 60 (4408) 
66 5 40 48 56 58 (4163) 
66 36 5 40 52 62 (4332) 
66 36 5 48 58 60 (4324) 
34 3 7 40 48 52 (4213) 
40 9 48 58 60 62 (4271) 
66 3 36 40 58 29 (4192) 
66 48 56 58 29 62 (4266) 
36 5 40 56 58 60 (4496) 
40 48 52 25 58 29 (4422) 
3 40 48 52 60 29 (4437) 
34 36 7 48 25 58 (4194) 
34 36 5 40 9 58 (4218) 
3 36 48 52 56 29 (4371) 
66 40 34 48 52 60 (4375) 
66 36 40 34 56 58 (4339) 
34 3 36 40 48 58 (4268) 
34 5 7 40 29 62 (4516) 
34 36 7 52 29 62 (4595) 
3 36 5 52 56 58 (4149) 
36 48 56 60 29 62 (4557) 
66 36 5 48 52 29 (4310) 
36 44 48 58 60 29 (4209) 
34 36 9 52 58 29 (4441) 
34 48 25 58 60 62 (4149) 
36 5 25 60 29 62 (4150) 
34 36 7 58 29 62 (4604) 
34 36 9 56 60 29 (4297) 
34 36 48 52 56 58 (4551) 
40 44 48 52 60 29 (4155) 
3 7 9 58 60 29 (4189) 
34 5 40 58 60 29 (4678) 
34 3 7 56 60 62 (4187) 
66 7 40 34 52 29 (4473) 
66 7 48 56 58 60 (4267) 
34 5 52 60 29 62 (4578) 
36 40 56 58 29 62 (4740) 
7 9 52 58 29 62 (4419) 
40 48 52 56 25 60 (4262) 
5 48 52 56 58 29 (4403) 
34 7 52 58 29 62 (4692) 
36 5 7 52 25 29 (4159) 
36 40 48 52 25 62 (4305) 
66 36 7 56 60 62 (4289) 
36 7 48 25 58 60 (4359) 
5 52 56 58 60 62 (4528) 
34 3 56 60 29 62 (4261) 
66 34 48 52 56 60 (4244) 
66 36 48 52 29 62 (4366) 
66 36 40 52 58 62 (4497) 
7 48 52 56 58 62 (4515) 
36 7 40 9 58 62 (4318) 
66 36 34 56 29 62 (4271) 
5 9 58 60 29 62 (4249) 
66 5 34 52 56 58 (4322) 
36 40 44 56 58 62 (4157) 
34 36 40 56 25 60 (4192) 
7 9 56 58 60 62 (4315) 
66 36 40 58 29 62 (4500) 
7 40 44 58 60 62 (4204) 
66 3 48 52 60 29 (4160) 
7 48 52 56 58 60 (4630) 
3 36 52 56 60 29 (4437) 
3 5 7 60 29 62 (4177) 
36 7 52 58 60 62 (4731) 
48 52 58 60 29 62 (4709) 
34 5 7 48 52 62 (4276) 
66 36 7 34 60 62 (4288) 
3 7 40 56 29 62 (4360) 
34 36 5 52 25 29 (4189) 
3 5 40 48 52 58 (4177) 
7 48 25 58 29 62 (4226) 
36 40 44 48 52 29 (4155) 
34 3 7 58 29 62 (4304) 
5 7 9 56 58 60 (4145) 
3 36 48 58 60 62 (4331) 
36 7 40 52 56 60 (4691) 
34 36 40 9 56 29 (4271) 
66 36 40 52 60 62 (4497) 
7 40 56 25 60 62 (4252) 
5 40 48 52 29 62 (4441) 
7 40 44 52 29 62 (4230) 
34 36 7 40 9 29 (4280) 
34 36 40 25 60 62 (4233) 
40 9 48 56 60 62 (4178) 
34 40 9 52 60 62 (4335) 
5 7 40 52 29 62 (4577) 
34 36 9 52 58 60 (4406) 
66 5 40 48 60 62 (4231) 
40 52 56 25 58 29 (4438) 
66 36 52 56 58 62 (4381) 
34 3 48 52 60 62 (4183) 
36 7 9 56 29 62 (4255) 
36 40 52 58 60 62 (4834) 
34 3 7 52 60 62 (4264) 
3 52 56 60 29 62 (4411) 
66 7 52 58 60 62 (4494) 
7 40 9 58 60 62 (4378) 
66 36 56 58 29 62 (4378) 
66 40 52 60 29 62 (4586) 
34 36 40 52 25 58 (4354) 
66 40 9 34 58 29 (4169) 
34 3 7 52 56 62 (4216) 
66 34 52 58 29 62 (4481) 
34 3 7 56 60 29 (4301) 
66 7 40 34 52 62 (4364) 
36 7 74 52 58 29 (4199) 
36 7 48 56 25 58 (4232) 
66 40 52 56 29 62 (4456) 
3 36 40 52 56 29 (4403) 
66 36 40 9 52 60 (4170) 
34 40 48 25 29 62 (4150) 
74 52 56 58 60 29 (4260) 
5 7 48 52 60 62 (4325) 
34 36 40 9 58 60 (4351) 
36 5 7 40 9 29 (4168) 
5 7 52 56 60 29 (4513) 
3 7 40 52 56 60 (4389) 
36 5 40 52 25 29 (4245) 
3 52 56 58 60 29 (4530) 
66 5 40 34 48 52 (4245) 
34 36 52 60 29 62 (4659) 
66 36 5 40 48 60 (4305) 
36 40 48 52 56 62 (4577) 
36 7 74 52 58 60 (4161) 
3 9 52 56 58 29 (4184) 
34 36 5 40 52 60 (4577) 
34 7 40 52 60 29 (4752) 
66 40 56 58 60 62 (4469) 
66 36 40 9 58 29 (4173) 
3 36 40 48 52 58 (4432) 
3 36 52 56 60 62 (4318) 
34 36 44 52 58 29 (4232) 
36 44 52 60 29 62 (4218) 
7 9 52 56 60 29 (4448) 
34 52 56 25 58 29 (4342) 
66 5 48 52 29 62 (4229) 
40 74 52 58 29 62 (4243) 
34 36 52 56 25 58 (4280) 
5 40 52 56 58 29 (4627) 
34 40 44 52 60 29 (4210) 
66 3 36 52 60 29 (4207) 
36 7 52 56 58 60 (4757) 
36 5 40 48 52 60 (4500) 
36 5 52 58 60 29 (4667) 
34 7 40 9 56 60 (4240) 
36 7 52 56 58 62 (4662) 
34 9 56 58 60 29 (4393) 
3 7 52 56 29 62 (4370) 
40 74 52 58 60 29 (4253) 
3 36 52 25 58 29 (4154) 
3 36 5 40 52 60 (4218) 
36 9 52 58 60 29 (4562) 
66 7 40 52 56 58 (4448) 
7 74 52 58 60 29 (4243) 
66 40 9 56 58 60 (4152) 
34 40 52 58 29 62 (4788) 
66 36 7 52 60 29 (4522) 
36 7 56 25 58 62 (4227) 
7 40 44 56 58 29 (4195) 
34 36 40 52 29 62 (4691) 
3 5 52 58 60 62 (4239) 
66 5 34 48 52 60 (4263) 
34 36 7 40 58 29 (4707) 
34 36 40 52 56 25 (4215) 
5 7 40 52 60 62 (4536) 
36 7 40 52 25 29 (4418) 
34 3 58 60 29 62 (4345) 
36 40 25 58 60 62 (4413) 
34 36 7 48 52 29 (4592) 
34 40 56 58 29 62 (4675) 
3 36 40 52 56 62 (4337) 
36 5 52 56 29 62 (4470) 
66 34 52 60 29 62 (4481) 
66 5 7 52 58 62 (4333) 
34 36 5 7 40 48 (4351) 
34 36 5 40 48 52 (4448) 
5 7 48 52 60 29 (4433) 
66 9 34 52 58 29 (4180) 
34 5 48 52 56 60 (4319) 
34 36 7 9 52 56 (4238) 
36 7 9 58 60 29 (4459) 
34 36 5 48 60 29 (4447) 
34 3 7 40 52 60 (4347) 
66 7 52 25 60 29 (4154) 
66 36 5 7 34 52 (4270) 
48 56 25 58 29 62 (4208) 
66 5 40 48 56 29 (4160) 
66 3 40 60 29 62 (4182) 
36 5 7 40 48 58 (4424) 
36 5 7 52 60 62 (4452) 
7 40 74 52 56 58 (4184) 
66 3 40 34 52 60 (4162) 
5 7 48 56 58 60 (4296) 
34 5 9 58 60 62 (4193) 
66 5 52 56 58 29 (4382) 
34 40 48 52 25 58 (4248) 
34 36 9 52 60 29 (4405) 
34 36 40 60 29 62 (4656) 
36 40 9 56 58 60 (4389) 
36 9 48 56 60 29 (4296) 
34 5 48 56 58 29 (4344) 
66 36 5 40 34 48 (4228) 
5 7 9 58 29 62 (4179) 
34 52 56 25 58 62 (4220) 
66 9 52 56 58 29 (4164) 
66 5 40 52 60 62 (4429) 
34 36 5 7 40 52 (4515) 
34 5 7 52 56 29 (4496) 
66 7 56 58 60 29 (4472) 
34 7 9 58 60 29 (4402) 
36 7 40 9 48 58 (4258) 
7 9 48 52 58 62 (4175) 
66 40 9 52 58 60 (4266) 
36 40 56 25 60 29 (4350) 
66 36 5 7 60 62 (4247) 
66 36 7 40 56 29 (4353) 
34 5 40 48 58 60 (4458) 
34 3 48 58 60 29 (4338) 
66 36 34 52 29 62 (4384) 
66 5 7 34 52 62 (4261) 
34 48 52 56 29 62 (4438) 
48 56 25 58 60 29 (4320) 
34 5 40 48 52 60 (4450) 
3 36 9 52 58 60 (4163) 
34 36 5 48 56 58 (4322) 
3 40 48 56 60 29 (4312) 
36 7 44 52 58 62 (4165) 
7 48 56 25 58 29 (4245) 
66 36 7 52 60 62 (4397) 
66 5 52 60 29 62 (4438) 
7 48 52 56 60 62 (4491) 
36 7 56 25 58 29 (4351) 
66 36 34 48 52 60 (4370) 
36 9 48 58 29 62 (4268) 
36 44 48 52 58 60 (4211) 
5 40 9 52 60 62 (4233) 
40 74 52 56 60 29 (4194) 
66 7 48 52 60 29 (4410) 
3 7 40 48 56 62 (4193) 
7 40 56 25 29 62 (4273) 
5 7 56 58 60 62 (4441) 
36 5 52 58 29 62 (4601) 
7 44 52 58 60 62 (4208) 
7 74 52 56 58 29 (4245) 
66 5 40 34 48 60 (4254) 
66 36 5 52 60 62 (4345) 
9 48 52 58 60 29 (4435) 
66 40 48 52 56 58 (4336) 
34 5 52 25 58 29 (4254) 
3 48 58 60 29 62 (4357) 
34 36 5 48 60 62 (4341) 
40 48 25 60 29 62 (4305) 
34 5 52 56 58 62 (4508) 
7 40 44 60 29 62 (4197) 
66 5 34 48 58 29 (4267) 
66 40 34 58 60 62 (4482) 
7 40 9 48 52 56 (4176) 
66 9 34 52 58 60 (4182) 
34 5 9 58 60 29 (4292) 
34 3 40 48 58 29 (4294) 
66 36 5 7 40 62 (4234) 
66 36 34 48 52 29 (4366) 
